image_path,filename,category,severity_score,severity_level,relative_path
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2756847421360373875_jpg.rf.d23841dfd3e36d3d638e71cdf80f76d4.jpg,2756847421360373875_jpg.rf.d23841dfd3e36d3d638e71cdf80f76d4.jpg,Vandalism_Graffiti,8.13,High,validate/Vandalism_Graffiti/2756847421360373875_jpg.rf.d23841dfd3e36d3d638e71cdf80f76d4.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776848901715310437_jpg.rf.0d3007a1922d1dd0d588205107d9c927.jpg,2776848901715310437_jpg.rf.0d3007a1922d1dd0d588205107d9c927.jpg,Vandalism_Graffiti,8.93,High,validate/Vandalism_Graffiti/2776848901715310437_jpg.rf.0d3007a1922d1dd0d588205107d9c927.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_0136_JPG_jpg.rf.d072946499d66125430ae806939fe4cb.jpg,IMG_0136_JPG_jpg.rf.d072946499d66125430ae806939fe4cb.jpg,Vandalism_Graffiti,8.53,High,validate/Vandalism_Graffiti/IMG_0136_JPG_jpg.rf.d072946499d66125430ae806939fe4cb.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180723_152133_jpg.rf.75952ed072ec7f1db60facc0851889b4.jpg,IMG_20180723_152133_jpg.rf.75952ed072ec7f1db60facc0851889b4.jpg,Vandalism_Graffiti,5.09,Medium,validate/Vandalism_Graffiti/IMG_20180723_152133_jpg.rf.75952ed072ec7f1db60facc0851889b4.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2757558084256896601_jpg.rf.44f315fafef782c8ed605a6c791ec71e.jpg,2757558084256896601_jpg.rf.44f315fafef782c8ed605a6c791ec71e.jpg,Vandalism_Graffiti,7.97,High,validate/Vandalism_Graffiti/2757558084256896601_jpg.rf.44f315fafef782c8ed605a6c791ec71e.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_1262_jpg.rf.8930612e834c4f91bd60e790212e0578.jpg,IMG_1262_jpg.rf.8930612e834c4f91bd60e790212e0578.jpg,Vandalism_Graffiti,5.64,Medium,validate/Vandalism_Graffiti/IMG_1262_jpg.rf.8930612e834c4f91bd60e790212e0578.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180726_122312_jpg.rf.c6c18ac54200779491ebfb7cc3edf299.jpg,IMG_20180726_122312_jpg.rf.c6c18ac54200779491ebfb7cc3edf299.jpg,Vandalism_Graffiti,5.19,Medium,validate/Vandalism_Graffiti/IMG_20180726_122312_jpg.rf.c6c18ac54200779491ebfb7cc3edf299.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_250_jpg.rf.7b2f46e9e534c26cd094ecc81b622f7c.jpg,image_250_jpg.rf.7b2f46e9e534c26cd094ecc81b622f7c.jpg,Vandalism_Graffiti,8.88,High,validate/Vandalism_Graffiti/image_250_jpg.rf.7b2f46e9e534c26cd094ecc81b622f7c.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_826_jpg.rf.fb2083267d1b1744bf11d552676f42b0.jpg,image_826_jpg.rf.fb2083267d1b1744bf11d552676f42b0.jpg,Vandalism_Graffiti,8.43,High,validate/Vandalism_Graffiti/image_826_jpg.rf.fb2083267d1b1744bf11d552676f42b0.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2765847404298551466_jpg.rf.393c21c15e2d0e042499cbdfb60592ea.jpg,2765847404298551466_jpg.rf.393c21c15e2d0e042499cbdfb60592ea.jpg,Vandalism_Graffiti,6.73,Medium,validate/Vandalism_Graffiti/2765847404298551466_jpg.rf.393c21c15e2d0e042499cbdfb60592ea.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_1254_jpg.rf.468ae980083698f9209bec7cbd590e94.jpg,IMG_1254_jpg.rf.468ae980083698f9209bec7cbd590e94.jpg,Vandalism_Graffiti,3.81,Medium,validate/Vandalism_Graffiti/IMG_1254_jpg.rf.468ae980083698f9209bec7cbd590e94.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_1263_jpg.rf.eb72302983a78e79db301ec55412f9ff.jpg,IMG_1263_jpg.rf.eb72302983a78e79db301ec55412f9ff.jpg,Vandalism_Graffiti,3.39,Low,validate/Vandalism_Graffiti/IMG_1263_jpg.rf.eb72302983a78e79db301ec55412f9ff.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2691283603487363759_jpg.rf.05ab22403a2408204dc5fc4b0155a107.jpg,2691283603487363759_jpg.rf.05ab22403a2408204dc5fc4b0155a107.jpg,Vandalism_Graffiti,8.74,High,validate/Vandalism_Graffiti/2691283603487363759_jpg.rf.05ab22403a2408204dc5fc4b0155a107.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2689919012752503796_jpg.rf.6590f2bc0a9cee5dced67079fa251e06.jpg,2689919012752503796_jpg.rf.6590f2bc0a9cee5dced67079fa251e06.jpg,Vandalism_Graffiti,8.62,High,validate/Vandalism_Graffiti/2689919012752503796_jpg.rf.6590f2bc0a9cee5dced67079fa251e06.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180719_143623_jpg.rf.c40c42a6c6d87ae992ee043d4df69522.jpg,IMG_20180719_143623_jpg.rf.c40c42a6c6d87ae992ee043d4df69522.jpg,Vandalism_Graffiti,7.51,High,validate/Vandalism_Graffiti/IMG_20180719_143623_jpg.rf.c40c42a6c6d87ae992ee043d4df69522.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2687026937062354026_jpg.rf.f3d76028b1f762b5af4b0994820da82a.jpg,2687026937062354026_jpg.rf.f3d76028b1f762b5af4b0994820da82a.jpg,Vandalism_Graffiti,7.61,High,validate/Vandalism_Graffiti/2687026937062354026_jpg.rf.f3d76028b1f762b5af4b0994820da82a.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776555553537649778_jpg.rf.6d46ad1170c9dd51bc73dcdecda38aa2.jpg,2776555553537649778_jpg.rf.6d46ad1170c9dd51bc73dcdecda38aa2.jpg,Vandalism_Graffiti,8.69,High,validate/Vandalism_Graffiti/2776555553537649778_jpg.rf.6d46ad1170c9dd51bc73dcdecda38aa2.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180720_141907_jpg.rf.0c3a75a35e14cf2b3260dd3c8943da92.jpg,IMG_20180720_141907_jpg.rf.0c3a75a35e14cf2b3260dd3c8943da92.jpg,Vandalism_Graffiti,4.78,Medium,validate/Vandalism_Graffiti/IMG_20180720_141907_jpg.rf.0c3a75a35e14cf2b3260dd3c8943da92.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776727868630467389_jpg.rf.6b31b78059a1ec7af4738f795ce6bc5c.jpg,2776727868630467389_jpg.rf.6b31b78059a1ec7af4738f795ce6bc5c.jpg,Vandalism_Graffiti,7.8,High,validate/Vandalism_Graffiti/2776727868630467389_jpg.rf.6b31b78059a1ec7af4738f795ce6bc5c.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180725_114316_jpg.rf.f523b8c047d14473a51e927293a25489.jpg,IMG_20180725_114316_jpg.rf.f523b8c047d14473a51e927293a25489.jpg,Vandalism_Graffiti,3.64,Medium,validate/Vandalism_Graffiti/IMG_20180725_114316_jpg.rf.f523b8c047d14473a51e927293a25489.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776964772567776454_jpg.rf.cbe4056e2e220e3d274529b4a21d18bb.jpg,2776964772567776454_jpg.rf.cbe4056e2e220e3d274529b4a21d18bb.jpg,Vandalism_Graffiti,9.19,High,validate/Vandalism_Graffiti/2776964772567776454_jpg.rf.cbe4056e2e220e3d274529b4a21d18bb.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/images-42-_jpg.rf.a256ce99011b8e23b2c5a51ab97436e5.jpg,images-42-_jpg.rf.a256ce99011b8e23b2c5a51ab97436e5.jpg,Vandalism_Graffiti,7.44,High,validate/Vandalism_Graffiti/images-42-_jpg.rf.a256ce99011b8e23b2c5a51ab97436e5.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_637_jpg.rf.6e2b9b7d88b09c7c58ead47ed61eaa68.jpg,image_637_jpg.rf.6e2b9b7d88b09c7c58ead47ed61eaa68.jpg,Vandalism_Graffiti,8.84,High,validate/Vandalism_Graffiti/image_637_jpg.rf.6e2b9b7d88b09c7c58ead47ed61eaa68.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_124135_jpg.rf.458d9f371181686b9b374bdbc86e20ed.jpg,IMG_20180724_124135_jpg.rf.458d9f371181686b9b374bdbc86e20ed.jpg,Vandalism_Graffiti,6.43,Medium,validate/Vandalism_Graffiti/IMG_20180724_124135_jpg.rf.458d9f371181686b9b374bdbc86e20ed.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_123818_jpg.rf.4d3c4e4b5d60fae9e54e794b6b51363d.jpg,IMG_20180724_123818_jpg.rf.4d3c4e4b5d60fae9e54e794b6b51363d.jpg,Vandalism_Graffiti,5.65,Medium,validate/Vandalism_Graffiti/IMG_20180724_123818_jpg.rf.4d3c4e4b5d60fae9e54e794b6b51363d.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_142_jpg.rf.4c1211feacf4a02c20e51a1b112c2f6f.jpg,image_142_jpg.rf.4c1211feacf4a02c20e51a1b112c2f6f.jpg,Vandalism_Graffiti,9.17,High,validate/Vandalism_Graffiti/image_142_jpg.rf.4c1211feacf4a02c20e51a1b112c2f6f.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/images-2024-07-07T003754-694_jpg.rf.704b5299da12ee2e32337fd51e98fc05.jpg,images-2024-07-07T003754-694_jpg.rf.704b5299da12ee2e32337fd51e98fc05.jpg,Vandalism_Graffiti,6.14,Medium,validate/Vandalism_Graffiti/images-2024-07-07T003754-694_jpg.rf.704b5299da12ee2e32337fd51e98fc05.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2775457312581374469_jpg.rf.2cdd62674a44732e8c7b6c1c51e8cdc6.jpg,2775457312581374469_jpg.rf.2cdd62674a44732e8c7b6c1c51e8cdc6.jpg,Vandalism_Graffiti,8.72,High,validate/Vandalism_Graffiti/2775457312581374469_jpg.rf.2cdd62674a44732e8c7b6c1c51e8cdc6.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2687460264911444241_jpg.rf.37c09f338ff375ca8dce20ee3760ab94.jpg,2687460264911444241_jpg.rf.37c09f338ff375ca8dce20ee3760ab94.jpg,Vandalism_Graffiti,7.06,High,validate/Vandalism_Graffiti/2687460264911444241_jpg.rf.37c09f338ff375ca8dce20ee3760ab94.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_150833_jpg.rf.59baa752c7bcdda5996d5f9e99f089a0.jpg,IMG_20180724_150833_jpg.rf.59baa752c7bcdda5996d5f9e99f089a0.jpg,Vandalism_Graffiti,3.89,Medium,validate/Vandalism_Graffiti/IMG_20180724_150833_jpg.rf.59baa752c7bcdda5996d5f9e99f089a0.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2701349674534554764_jpg.rf.61ad24e93e1790f59c3979d219791f6f.jpg,2701349674534554764_jpg.rf.61ad24e93e1790f59c3979d219791f6f.jpg,Vandalism_Graffiti,8.8,High,validate/Vandalism_Graffiti/2701349674534554764_jpg.rf.61ad24e93e1790f59c3979d219791f6f.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_0036_JPG_jpg.rf.ccda7c7468161bf5b0fd1cd4b2324e39.jpg,IMG_0036_JPG_jpg.rf.ccda7c7468161bf5b0fd1cd4b2324e39.jpg,Vandalism_Graffiti,8.8,High,validate/Vandalism_Graffiti/IMG_0036_JPG_jpg.rf.ccda7c7468161bf5b0fd1cd4b2324e39.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180723_123624_jpg.rf.19a0e70fbf97d856a86854fbc2e84d5f.jpg,IMG_20180723_123624_jpg.rf.19a0e70fbf97d856a86854fbc2e84d5f.jpg,Vandalism_Graffiti,5.55,Medium,validate/Vandalism_Graffiti/IMG_20180723_123624_jpg.rf.19a0e70fbf97d856a86854fbc2e84d5f.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2699615182659110782_jpg.rf.a18533e2f37873c13771a7c156f1bffd.jpg,2699615182659110782_jpg.rf.a18533e2f37873c13771a7c156f1bffd.jpg,Vandalism_Graffiti,8.85,High,validate/Vandalism_Graffiti/2699615182659110782_jpg.rf.a18533e2f37873c13771a7c156f1bffd.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_124210_jpg.rf.38aad2bb979afe149cc6b2a37bac7573.jpg,IMG_20180724_124210_jpg.rf.38aad2bb979afe149cc6b2a37bac7573.jpg,Vandalism_Graffiti,6.65,Medium,validate/Vandalism_Graffiti/IMG_20180724_124210_jpg.rf.38aad2bb979afe149cc6b2a37bac7573.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/vandalisme-di-sekolah-klaten-1_169_jpeg_jpg.rf.de654865b88fa8febe2e5f92a3ca865a.jpg,vandalisme-di-sekolah-klaten-1_169_jpeg_jpg.rf.de654865b88fa8febe2e5f92a3ca865a.jpg,Vandalism_Graffiti,6.16,Medium,validate/Vandalism_Graffiti/vandalisme-di-sekolah-klaten-1_169_jpeg_jpg.rf.de654865b88fa8febe2e5f92a3ca865a.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20100101_022658_jpg.rf.937b6c9bf0b56168b8a09139dc91d1b5.jpg,IMG_20100101_022658_jpg.rf.937b6c9bf0b56168b8a09139dc91d1b5.jpg,Vandalism_Graffiti,7.08,High,validate/Vandalism_Graffiti/IMG_20100101_022658_jpg.rf.937b6c9bf0b56168b8a09139dc91d1b5.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_611_jpg.rf.79aed986cb3c423d8742bb06ebfca21d.jpg,image_611_jpg.rf.79aed986cb3c423d8742bb06ebfca21d.jpg,Vandalism_Graffiti,4.16,Medium,validate/Vandalism_Graffiti/image_611_jpg.rf.79aed986cb3c423d8742bb06ebfca21d.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_1248_jpg.rf.d6e47955cf26f2f9bc9ec08f8c3c75dd.jpg,IMG_1248_jpg.rf.d6e47955cf26f2f9bc9ec08f8c3c75dd.jpg,Vandalism_Graffiti,5.86,Medium,validate/Vandalism_Graffiti/IMG_1248_jpg.rf.d6e47955cf26f2f9bc9ec08f8c3c75dd.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180723_124020_jpg.rf.7e7700d3847a1b68f78d630eac4c3bf6.jpg,IMG_20180723_124020_jpg.rf.7e7700d3847a1b68f78d630eac4c3bf6.jpg,Vandalism_Graffiti,5.19,Medium,validate/Vandalism_Graffiti/IMG_20180723_124020_jpg.rf.7e7700d3847a1b68f78d630eac4c3bf6.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20100101_032654_jpg.rf.ef3cea650b2e9a038d06ba8c4b9e1ee0.jpg,IMG_20100101_032654_jpg.rf.ef3cea650b2e9a038d06ba8c4b9e1ee0.jpg,Vandalism_Graffiti,5.42,Medium,validate/Vandalism_Graffiti/IMG_20100101_032654_jpg.rf.ef3cea650b2e9a038d06ba8c4b9e1ee0.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2702438892383344703_jpg.rf.c84e40e709559a3ed7f002c82b0f23ac.jpg,2702438892383344703_jpg.rf.c84e40e709559a3ed7f002c82b0f23ac.jpg,Vandalism_Graffiti,8.15,High,validate/Vandalism_Graffiti/2702438892383344703_jpg.rf.c84e40e709559a3ed7f002c82b0f23ac.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2690804106272055535_jpg.rf.cb1248ba4f1c44f71a60386376a004ec.jpg,2690804106272055535_jpg.rf.cb1248ba4f1c44f71a60386376a004ec.jpg,Vandalism_Graffiti,7.54,High,validate/Vandalism_Graffiti/2690804106272055535_jpg.rf.cb1248ba4f1c44f71a60386376a004ec.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2692858576198435817_jpg.rf.509b3c7a2f84077f105f0f9617d77d7b.jpg,2692858576198435817_jpg.rf.509b3c7a2f84077f105f0f9617d77d7b.jpg,Vandalism_Graffiti,9.25,High,validate/Vandalism_Graffiti/2692858576198435817_jpg.rf.509b3c7a2f84077f105f0f9617d77d7b.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776574732444042581_jpg.rf.d1ab898e1d017d27d3397df86778256b.jpg,2776574732444042581_jpg.rf.d1ab898e1d017d27d3397df86778256b.jpg,Vandalism_Graffiti,7.98,High,validate/Vandalism_Graffiti/2776574732444042581_jpg.rf.d1ab898e1d017d27d3397df86778256b.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2764724993558380958_jpg.rf.c52c12e3e180eed130d8f76f0ff6d1aa.jpg,2764724993558380958_jpg.rf.c52c12e3e180eed130d8f76f0ff6d1aa.jpg,Vandalism_Graffiti,7.16,High,validate/Vandalism_Graffiti/2764724993558380958_jpg.rf.c52c12e3e180eed130d8f76f0ff6d1aa.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/images-2024-07-07T003804-398_jpg.rf.33e56e3426caf57a840162e4c77ef1b0.jpg,images-2024-07-07T003804-398_jpg.rf.33e56e3426caf57a840162e4c77ef1b0.jpg,Vandalism_Graffiti,5.01,Medium,validate/Vandalism_Graffiti/images-2024-07-07T003804-398_jpg.rf.33e56e3426caf57a840162e4c77ef1b0.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_0059_JPG_jpg.rf.82018234d14c9a30620542eb72fb3d72.jpg,IMG_0059_JPG_jpg.rf.82018234d14c9a30620542eb72fb3d72.jpg,Vandalism_Graffiti,8.27,High,validate/Vandalism_Graffiti/IMG_0059_JPG_jpg.rf.82018234d14c9a30620542eb72fb3d72.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180723_150147_jpg.rf.e4280ad0dc7dde729426f2a964f16c31.jpg,IMG_20180723_150147_jpg.rf.e4280ad0dc7dde729426f2a964f16c31.jpg,Vandalism_Graffiti,6.92,Medium,validate/Vandalism_Graffiti/IMG_20180723_150147_jpg.rf.e4280ad0dc7dde729426f2a964f16c31.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2776377663504297387_jpg.rf.efc36ec4fe1b7b1fb3b312680952c2e2.jpg,2776377663504297387_jpg.rf.efc36ec4fe1b7b1fb3b312680952c2e2.jpg,Vandalism_Graffiti,9.11,High,validate/Vandalism_Graffiti/2776377663504297387_jpg.rf.efc36ec4fe1b7b1fb3b312680952c2e2.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2692476098243060272_jpg.rf.8991b0f72ef7888cbc6c0b8d02116fd6.jpg,2692476098243060272_jpg.rf.8991b0f72ef7888cbc6c0b8d02116fd6.jpg,Vandalism_Graffiti,7.15,High,validate/Vandalism_Graffiti/2692476098243060272_jpg.rf.8991b0f72ef7888cbc6c0b8d02116fd6.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_144_jpg.rf.c01f7768a8f95617dc1933bfbeeb89ed.jpg,image_144_jpg.rf.c01f7768a8f95617dc1933bfbeeb89ed.jpg,Vandalism_Graffiti,9.47,High,validate/Vandalism_Graffiti/image_144_jpg.rf.c01f7768a8f95617dc1933bfbeeb89ed.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2703226724524610292_jpg.rf.ae844cc03a311a9bc0d96b63161466f1.jpg,2703226724524610292_jpg.rf.ae844cc03a311a9bc0d96b63161466f1.jpg,Vandalism_Graffiti,8.8,High,validate/Vandalism_Graffiti/2703226724524610292_jpg.rf.ae844cc03a311a9bc0d96b63161466f1.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_122840_jpg.rf.4e51c9d3b3aea7c9558a55b30ad1b003.jpg,IMG_20180724_122840_jpg.rf.4e51c9d3b3aea7c9558a55b30ad1b003.jpg,Vandalism_Graffiti,7.09,High,validate/Vandalism_Graffiti/IMG_20180724_122840_jpg.rf.4e51c9d3b3aea7c9558a55b30ad1b003.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_587_jpg.rf.d32346ade871ff31d99bf895e59df6cd.jpg,image_587_jpg.rf.d32346ade871ff31d99bf895e59df6cd.jpg,Vandalism_Graffiti,3.7,Medium,validate/Vandalism_Graffiti/image_587_jpg.rf.d32346ade871ff31d99bf895e59df6cd.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/jembatan-tunggulmas-jadi-ajang-vandalisme-setelah-3-bulan-di-bgue_jpg.rf.88a369224832e640bc6f38e1c8cb3a4d.jpg,jembatan-tunggulmas-jadi-ajang-vandalisme-setelah-3-bulan-di-bgue_jpg.rf.88a369224832e640bc6f38e1c8cb3a4d.jpg,Vandalism_Graffiti,7.14,High,validate/Vandalism_Graffiti/jembatan-tunggulmas-jadi-ajang-vandalisme-setelah-3-bulan-di-bgue_jpg.rf.88a369224832e640bc6f38e1c8cb3a4d.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180810_092151_jpg.rf.734f6754b51ca3b7ab536372e87e8837.jpg,IMG_20180810_092151_jpg.rf.734f6754b51ca3b7ab536372e87e8837.jpg,Vandalism_Graffiti,3.8,Medium,validate/Vandalism_Graffiti/IMG_20180810_092151_jpg.rf.734f6754b51ca3b7ab536372e87e8837.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/1666080237_8bf6d8a9e233c4aeb98f_jpg.rf.21c9abac73b934ca98967969b60e0502.jpg,1666080237_8bf6d8a9e233c4aeb98f_jpg.rf.21c9abac73b934ca98967969b60e0502.jpg,Vandalism_Graffiti,6.06,Medium,validate/Vandalism_Graffiti/1666080237_8bf6d8a9e233c4aeb98f_jpg.rf.21c9abac73b934ca98967969b60e0502.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180810_092254_jpg.rf.6eb9a55062a859c117d6c0fc1f078e27.jpg,IMG_20180810_092254_jpg.rf.6eb9a55062a859c117d6c0fc1f078e27.jpg,Vandalism_Graffiti,5.16,Medium,validate/Vandalism_Graffiti/IMG_20180810_092254_jpg.rf.6eb9a55062a859c117d6c0fc1f078e27.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_1232_jpg.rf.4281017429e17bd6fbc715887dd85252.jpg,IMG_1232_jpg.rf.4281017429e17bd6fbc715887dd85252.jpg,Vandalism_Graffiti,8.67,High,validate/Vandalism_Graffiti/IMG_1232_jpg.rf.4281017429e17bd6fbc715887dd85252.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/image_263_jpg.rf.97c71b49f82c0973185f95ebd407d34e.jpg,image_263_jpg.rf.97c71b49f82c0973185f95ebd407d34e.jpg,Vandalism_Graffiti,8.31,High,validate/Vandalism_Graffiti/image_263_jpg.rf.97c71b49f82c0973185f95ebd407d34e.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180713_104842_jpg.rf.9daa190f5ee117c08f1a04bb69fccd25.jpg,IMG_20180713_104842_jpg.rf.9daa190f5ee117c08f1a04bb69fccd25.jpg,Vandalism_Graffiti,6.81,Medium,validate/Vandalism_Graffiti/IMG_20180713_104842_jpg.rf.9daa190f5ee117c08f1a04bb69fccd25.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/images-2024-07-07T003753-149_jpg.rf.602d2e42dfcbe58ae1ce49cb4ccbcad1.jpg,images-2024-07-07T003753-149_jpg.rf.602d2e42dfcbe58ae1ce49cb4ccbcad1.jpg,Vandalism_Graffiti,8.13,High,validate/Vandalism_Graffiti/images-2024-07-07T003753-149_jpg.rf.602d2e42dfcbe58ae1ce49cb4ccbcad1.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2754989007518531823_jpg.rf.699a6a6b30654dbd9751be3a92723223.jpg,2754989007518531823_jpg.rf.699a6a6b30654dbd9751be3a92723223.jpg,Vandalism_Graffiti,9.04,High,validate/Vandalism_Graffiti/2754989007518531823_jpg.rf.699a6a6b30654dbd9751be3a92723223.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180719_141754_jpg.rf.394c26146d4b156ca8962672164af5a6.jpg,IMG_20180719_141754_jpg.rf.394c26146d4b156ca8962672164af5a6.jpg,Vandalism_Graffiti,6.16,Medium,validate/Vandalism_Graffiti/IMG_20180719_141754_jpg.rf.394c26146d4b156ca8962672164af5a6.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180724_121614_jpg.rf.2f0a72f23c11360a0331e5c5b1f69aa5.jpg,IMG_20180724_121614_jpg.rf.2f0a72f23c11360a0331e5c5b1f69aa5.jpg,Vandalism_Graffiti,6.4,Medium,validate/Vandalism_Graffiti/IMG_20180724_121614_jpg.rf.2f0a72f23c11360a0331e5c5b1f69aa5.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/IMG_20180717_143333_jpg.rf.7e6374990bad4bddf9277b694f568b6f.jpg,IMG_20180717_143333_jpg.rf.7e6374990bad4bddf9277b694f568b6f.jpg,Vandalism_Graffiti,6.17,Medium,validate/Vandalism_Graffiti/IMG_20180717_143333_jpg.rf.7e6374990bad4bddf9277b694f568b6f.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/images-45-_jpg.rf.0ff8a880a858aa9f1d3887143540064c.jpg,images-45-_jpg.rf.0ff8a880a858aa9f1d3887143540064c.jpg,Vandalism_Graffiti,7.96,High,validate/Vandalism_Graffiti/images-45-_jpg.rf.0ff8a880a858aa9f1d3887143540064c.jpg
/kaggle/input/mlartists-civic-issues-dataset/validate/Vandalism_Graffiti/2705318681166864928_jpg.rf.6556b7adba6b9fad54c40237c96deeb2.jpg,2705318681166864928_jpg.rf.6556b7adba6b9fad54c40237c96deeb2.jpg,Vandalism_Graffiti,7.54,High,validate/Vandalism_Graffiti/2705318681166864928_jpg.rf.6556b7adba6b9fad54c40237c96deeb2.jpg
